date,equity_$
2018-08-30,548830.56
2018-08-31,548839.1
2018-09-04,548854.85
2018-09-05,548695.17
2018-09-06,548250.8
2018-09-07,548294.56
2018-09-10,547909.93
2018-09-11,547608.78
2018-09-12,546389.82
2018-09-13,547180.38
2018-09-14,548283.32
2018-09-17,547124.75
2018-09-18,547942.36
2018-09-19,547480.28
2018-09-20,548744.43
2018-09-21,548716.85
2018-09-24,549466.78
2018-09-25,549140.24
2018-09-26,549071.34
2018-09-27,549793.06
2018-09-28,550510.85
2018-10-01,550942.05
2018-10-02,550697.13
2018-10-03,551023.32
2018-10-04,549765.56
2018-10-05,548402.62
2018-10-08,546899.47
2018-10-09,547598.18
2018-10-10,536501.93
2018-10-11,532896.15
2018-10-12,542024.27
2018-10-15,535079.45
2018-10-16,544428.01
2018-10-17,542523.87
2018-10-18,537577.87
2018-10-19,533098.71
2018-10-22,534157.91
2018-10-23,532190.36
2018-10-24,523301.62
2018-10-25,529139.91
2018-10-26,522780.07
2018-10-29,517412.76
2018-10-30,526490.88
2018-10-31,530565.21
2018-11-01,534435.03
2018-11-02,534404.17
2018-11-05,533981.59
2018-11-06,533964.88
2018-11-07,535257.25
2018-11-08,533906.76
2018-11-09,533433.43
2018-11-12,525869.45
2018-11-13,530069.58
2018-11-14,529931.45
2018-11-15,534496.26
2018-11-16,515129.74
2018-11-19,509243.89
2018-11-20,509557.12
2018-11-21,510809.6
2018-11-23,511244.76
2018-11-26,515399.75
2018-11-27,516213.86
2018-11-28,518848.47
2018-11-29,518760.71
2018-11-30,520078.48
2018-12-03,521693.64
2018-12-04,519282.03
2018-12-06,520480.77
2018-12-07,517925.63
2018-12-10,519655.64
2018-12-11,519825.55
2018-12-12,520842.33
2018-12-13,521752.07
2018-12-14,521494.61
2018-12-17,521210.16
2018-12-18,522975.61
2018-12-19,521935.9
2018-12-20,522359.17
2018-12-21,520641.7
2018-12-24,518213.52
2018-12-26,523199.26
2018-12-27,523423.22
2018-12-28,523926.8
2018-12-31,524375.84
2019-01-02,524719.34
2019-01-03,522305.08
2019-01-04,524507.97
2019-01-07,525113.78
2019-01-08,525056.41
2019-01-09,525572.43
2019-01-10,525803.28
2019-01-11,525851.88
2019-01-14,525821.23
2019-01-15,525875.47
2019-01-16,525878.74
2019-01-17,525887.76
2019-01-18,525434.94
2019-01-22,523271.54
2019-01-23,524135.29
2019-01-24,527192.72
2019-01-25,528479.53
2019-01-28,523098.98
2019-01-29,519407.65
2019-01-30,523809.85
2019-01-31,526084.1
2019-02-01,526274.78
2019-02-04,528452.57
2019-02-05,529171.94
2019-02-06,529768.92
2019-02-07,529100.87
2019-02-08,529643.95
2019-02-11,529672.14
2019-02-12,530732.65
2019-02-13,531002.39
2019-02-14,531092.26
2019-02-15,530645.61
2019-02-19,531493.52
2019-02-20,532335.16
2019-02-21,532562.71
2019-02-22,533584.37
2019-02-25,533889.99
2019-02-26,534064.41
2019-02-27,534040.27
2019-02-28,534161.28
2019-03-01,534755.25
2019-03-04,535011.06
2019-03-05,535190.29
2019-03-06,534924.88
2019-03-07,534771.57
2019-03-08,535096.38
2019-03-11,536119.71
2019-03-12,536229.81
2019-03-13,536265.28
2019-03-14,536266.06
2019-03-15,535984.64
2019-03-18,536149.16
2019-03-19,537261.12
2019-03-20,537110.35
2019-03-21,538734.39
2019-03-22,537365.16
2019-03-25,537238.69
2019-03-26,537663.4
2019-03-27,537821.77
2019-03-28,537505.87
2019-03-29,538448.34
2019-04-01,538944.34
2019-04-02,538992.58
2019-04-03,539308.62
2019-04-04,539413.56
2019-04-05,539472.49
2019-04-08,539489.28
2019-04-09,539497.01
2019-04-10,539502.12
2019-04-11,539502.5
2019-04-12,539502.58
2019-04-15,539502.58
2019-04-16,539502.58
2019-04-17,539502.58
2019-04-18,539257.75
2019-04-22,539582.5
2019-04-23,540429.69
2019-04-24,540774.24
2019-04-25,540202.94
2019-04-26,538367.67
2019-04-29,538772.41
2019-04-30,539208.2
2019-05-01,539093.76
2019-05-02,540216.07
2019-05-03,540611.32
2019-05-06,539453.43
2019-05-07,537366.9
2019-05-08,537913.93
2019-05-09,535547.85
2019-05-10,534728.87
2019-05-13,521719.62
2019-05-14,528552.78
2019-05-15,527913.18
2019-05-16,527584.23
2019-05-17,520928.89
2019-05-20,517830.67
2019-05-21,520162.38
2019-05-22,519954.91
2019-05-23,517556.43
2019-05-24,517127.13
2019-05-28,515190.21
2019-05-29,515304.54
2019-05-30,515893.7
2019-05-31,514481.33
2019-06-03,513014.68
2019-06-04,519308.7
2019-06-05,518777.89
