open,K,S0,sig,prem,sh,expiry,S_T,itm,premium_$,pnl_$,pnl_pct_of_sleeve,ticker
2016-10-28,1.7210673709499418,1.7640000581741333,0.21505681324925283,0.005931393480796227,58103.47792765665,2016-11-04,1.6892499923706055,True,344.6345901916901,-1504.0657638086725,-1.5040657638086725,NVDA
2016-11-04,1.6437595032690695,1.6892499923706055,0.23837355605287341,0.0063058323339603714,59921.13447271634,2016-11-11,2.1992499828338623,False,377.8526272456421,377.8526272456421,0.3778526272456421,NVDA
2016-11-11,1.995442056139498,2.1992499828338623,0.8899630542949053,0.03205800604160249,49549.81607169497,2016-11-18,2.3340001106262207,False,1588.4683029866897,1588.4683029866897,1.5884683029866897,NVDA
2016-11-18,2.1312661909575588,2.3340001106262207,0.9238367214691299,0.031448231258575335,46920.46466287297,2016-11-25,2.3540000915527344,False,1475.565623477841,1475.565623477841,1.475565623477841,NVDA
2016-11-25,2.1306193429004487,2.3540000915527344,0.9143302269289031,0.035313586123333414,46934.7095403106,2016-12-02,2.211250066757202,False,1657.4329075253968,1657.4329075253968,1.6574329075253968,NVDA
2016-12-02,1.9985969597256987,2.211250066757202,0.9283848467022898,0.03371528077329042,50035.100630656765,2016-12-09,2.2955000400543213,False,1686.9474662824332,1686.9474662824332,1.6869474662824333,NVDA
2016-12-09,2.078050475381982,2.2955000400543213,0.912509796414411,0.03436304319649535,48122.02647850421,2016-12-16,2.5102500915527344,False,1653.6192745837332,1653.6192745837332,1.653619274583733,NVDA
2016-12-16,2.416319886659757,2.5102500915527344,0.3343981116673339,0.013231316084079925,41385.248928376284,2016-12-23,2.744499921798706,False,547.5813097896767,547.5813097896767,0.5475813097896767,NVDA
2016-12-23,2.647496327062996,2.744499921798706,0.3516139185216779,0.013586523078635396,37771.53493199938,2016-12-30,2.6684999465942383,False,513.1838310690925,513.1838310690925,0.5131838310690926,NVDA
2016-12-30,2.5462254591252913,2.6684999465942383,0.46127113423959554,0.017446434047078546,39273.81985818065,2017-01-06,2.577500104904175,False,685.1881079325924,685.1881079325924,0.6851881079325924,NVDA
2017-01-06,2.437589069742989,2.577500104904175,0.4945945206290977,0.02031544447937301,41024.1419447059,2017-01-13,2.585750102996826,False,833.4236779915902,833.4236779915902,0.8334236779915902,NVDA
2017-01-13,2.466167134009103,2.585750102996826,0.4657911184912685,0.017075796798249866,40548.75219970833,2017-01-20,2.600250005722046,False,692.4022529848068,692.4022529848068,0.6924022529848067,NVDA
2017-01-20,2.468415181721902,2.600250005722046,0.45994816678946815,0.0190138612259988,40511.82343249185,2017-01-27,2.794250011444092,False,770.2861887575664,770.2861887575664,0.7702861887575664,NVDA
2017-01-27,2.6893037870967627,2.794250011444092,0.33569104318375764,0.014786503076673709,37184.34506350619,2017-02-03,2.859499931335449,False,549.8264326856311,549.8264326856311,0.549826432685631,NVDA
2017-02-03,2.773314685515941,2.859499931335449,0.2674833316561758,0.01200146314931333,36057.93476025828,2017-02-10,2.8405001163482666,False,432.7479752655839,432.7479752655839,0.4327479752655839,NVDA
2017-02-10,2.7559184237362513,2.8405001163482666,0.2641804342887748,0.011771872323595072,36285.54428125201,2017-02-17,2.6807498931884766,True,427.148794471054,-2300.3822492768704,-2.3003822492768706,NVDA
2017-02-17,2.6012550630471853,2.6807498931884766,0.2933281713106801,0.011031931262478457,38442.98139793224,2017-02-24,2.5364999771118164,True,424.1003283067265,-2065.2782357281653,-2.065278235728165,NVDA
2017-02-24,2.4137622301456423,2.5364999771118164,0.4377606459755281,0.017626171250940723,41429.10132203294,2017-03-03,2.460750102996826,False,730.2364346747273,730.2364346747273,0.7302364346747273,NVDA
2017-03-03,2.342909269208147,2.460750102996826,0.4329771821809961,0.016907397200511577,42681.977195727195,2017-03-10,2.4779999256134033,False,721.6411417513369,721.6411417513369,0.7216411417513369,NVDA
2017-03-10,2.363132669451178,2.4779999256134033,0.41836213842540293,0.01643477398410126,42316.71005725817,2017-03-17,2.651750087738037,False,695.4655655417827,695.4655655417827,0.6954655655417826,NVDA
2017-03-17,2.53027004673199,2.651750087738037,0.41319611382227045,0.01736382932016923,39521.47326296518,2017-03-24,2.6867499351501465,False,686.244116219759,686.244116219759,0.686244116219759,NVDA
2017-03-24,2.601660646649753,2.6867499351501465,0.28144205297287944,0.011876131896020459,38436.98836309547,2017-03-31,2.723249912261963,False,456.48274348592537,456.48274348592537,0.45648274348592544,NVDA
2017-03-31,2.657704300330545,2.723249912261963,0.21264186662188259,0.009052535982410188,37626.45828866769,2017-04-07,2.5082499980926514,True,340.6148675488203,-5282.821201667225,-5.282821201667225,NVDA
2017-04-07,2.425332696160248,2.5082499980926514,0.328085662664883,0.011569536065391836,41231.45668151778,2017-04-13,2.3872499465942383,True,477.0288251054612,-1093.1784139385652,-1.0931784139385652,NVDA
2017-04-13,2.3003220219562066,2.3872499465942383,0.3250792671544764,0.012224580352792414,43472.174350163135,2017-04-21,2.5420000553131104,False,531.4290884541706,531.4290884541706,0.5314290884541706,NVDA
2017-04-21,2.4544143797014817,2.5420000553131104,0.3070000078071887,0.012277974960480156,40742.91644761408,2017-04-28,2.6075000762939453,False,500.2405079607408,500.2405079607408,0.5002405079607408,NVDA
2017-04-28,2.5153917997163284,2.6075000762939453,0.31501178290011733,0.012930058964895609,39755.2381347818,2017-05-05,2.5964999198913574,False,514.0375732461952,514.0375732461952,0.5140375732461951,NVDA
2017-05-05,2.526657232562259,2.5964999198913574,0.23809712469950664,0.009681100996596172,39577.98418845716,2017-05-12,3.1972498893737793,False,383.1584621701401,383.1584621701401,0.3831584621701401,NVDA
2017-05-12,3.0024275194576684,3.1972498893737793,0.5599055696437211,0.028656309347083807,33306.3827026416,2017-05-19,3.4000000953674316,False,954.4380059592588,954.4380059592588,0.9544380059592588,NVDA
2017-05-19,3.1682883074295556,3.4000000953674316,0.6321865267694631,0.03457957171987155,31562.784158721457,2017-05-26,3.5460000038146973,False,1091.427558495334,1091.427558495334,1.0914275584953341,NVDA
2017-05-26,3.3276409936634317,3.5460000038146973,0.6323164068059287,0.032115617905877185,30051.318694060516,2017-06-02,3.5910000801086426,False,965.1166687461916,965.1166687461916,0.9651166687461916,NVDA
2017-06-02,3.350920711944485,3.5910000801086426,0.6191053004518641,0.03573408540222063,29842.544362075227,2017-06-09,3.740000009536743,False,1066.396028853954,1066.396028853954,1.066396028853954,NVDA
2017-06-09,3.544691690912378,3.740000009536743,0.4746184799142598,0.02824875588886381,28211.198242254104,2017-06-16,3.7904999256134033,False,796.9312524777799,796.9312524777799,0.7969312524777799,NVDA
2017-06-16,3.636984495046459,3.7904999256134033,0.3631206656275372,0.021737996093035387,27495.3055577221,2017-06-23,3.845750093460083,False,597.6928447905772,597.6928447905772,0.5976928447905772,NVDA
2017-06-23,3.680856445937977,3.845750093460083,0.3854399037225652,0.023446122093385677,27167.590333590808,2017-06-30,3.614000082015991,True,636.9746399444546,-1179.351666281519,-1.179351666281519,NVDA
2017-06-30,3.4583323762251594,3.614000082015991,0.4322066638623044,0.022099966710591883,28915.670653134865,2017-07-07,3.6689999103546143,False,639.0353588487192,639.0353588487192,0.6390353588487192,NVDA
2017-07-07,3.5131041327787456,3.6689999103546143,0.3817972920504769,0.02215163889047076,28464.855074165822,2017-07-14,4.12375020980835,False,630.5431906725056,630.5431906725056,0.6305431906725056,NVDA
2017-07-14,3.9461905543069484,4.12375020980835,0.38714513887394575,0.02525515288117156,25340.894876669874,2017-07-21,4.202499866485596,False,639.9881742559947,639.9881742559947,0.6399881742559947,NVDA
2017-07-21,4.028955241554289,4.202499866485596,0.3705749141834028,0.024608012022648017,24820.330334923758,2017-07-28,4.109749794006348,False,610.7789872878991,610.7789872878991,0.6107789872878991,NVDA
2017-07-28,3.964640778674279,4.109749794006348,0.31486517543106446,0.02036971998272743,25222.966110296282,2017-08-04,4.18025016784668,False,513.7847568005589,513.7847568005589,0.5137847568005589,NVDA
2017-08-04,4.054212533066851,4.18025016784668,0.26758137978413454,0.017551265344175563,24665.702447610453,2017-08-11,3.8989999294281006,True,432.9142885584917,-3395.513608913821,-3.395513608913821,NVDA
2017-08-11,3.7662138336207063,3.8989999294281006,0.30332766754867346,0.018602428694597953,26551.864662411772,2017-08-18,4.037499904632568,False,493.9291690911301,493.9291690911301,0.49392916909113016,NVDA
2017-08-18,3.857840084057639,4.037499904632568,0.4007444830040637,0.02561929853084095,25921.24033685216,2017-08-25,4.095250129699707,False,664.0839944794917,664.0839944794917,0.6640839944794916,NVDA
2017-08-25,3.9157785079906224,4.095250129699707,0.3943776372378656,0.025561775304563484,25537.70592385086,2017-09-01,4.261499881744385,False,652.7891006194955,652.7891006194955,0.6527891006194955,NVDA
2017-09-01,4.092465095663832,4.261499881744385,0.3964624532992817,0.023852261062169318,24435.150370849813,2017-09-08,4.092249870300293,True,582.8335857388731,577.5745216171711,0.577574521617171,NVDA
2017-09-08,3.9244712821366097,4.092249870300293,0.367795094339529,0.02377817652685492,25481.139448052414,2017-09-15,4.502749919891357,False,605.8950319011968,605.8950319011968,0.6058950319011969,NVDA
2017-09-15,4.362042407048523,4.502749919891357,0.2775979792919917,0.019626351817663007,22925.04076494358,2017-09-22,4.474999904632568,False,449.93491548704895,449.93491548704895,0.44993491548704895,NVDA
2017-09-22,4.3191066777511224,4.474999904632568,0.3105111263243672,0.021866872060985698,23152.935887211777,2017-09-29,4.469250202178955,False,506.2822868818643,506.2822868818643,0.5062822868818643,NVDA
2017-09-29,4.294373705687377,4.469250202178955,0.35030954469256387,0.02470469449399415,23286.282669708537,2017-10-06,4.53249979019165,False,575.2804992559398,575.2804992559398,0.5752804992559398,NVDA
2017-10-06,4.366040769542337,4.53249979019165,0.32797109184809,0.023421009709382355,22904.04631528036,2017-10-13,4.864749908447266,False,536.4358911343245,536.4358911343245,0.5364358911343245,NVDA
2017-10-13,4.718195373929391,4.864749908447266,0.267354401146517,0.020407576794852975,21194.544115861474,2017-10-20,4.922500133514404,False,432.5292866763423,432.5292866763423,0.4325292866763423,NVDA
2017-10-20,4.8040368219500875,4.922500133514404,0.2126130644910836,0.01636096151794995,20815.827127529657,2017-10-27,5.046500205993652,False,340.5669465978114,340.5669465978114,0.34056694659781145,NVDA
2017-10-27,4.946419593157229,5.046500205993652,0.17487292052400016,0.013760632267438332,20216.643193460146,2017-11-03,5.217249870300293,False,278.19379266721523,278.19379266721523,0.2781937926672152,NVDA
2017-11-03,5.110445657101045,5.217249870300293,0.18054852935946097,0.014693577675684147,19567.765065860433,2017-11-10,5.403500080108643,False,287.52047593475896,287.52047593475896,0.287520475934759,NVDA
2017-11-10,5.254968975385744,5.403500080108643,0.24342026641700865,0.020604913264672498,19029.60806588957,2017-11-17,5.283999919891357,False,392.10342365836675,392.10342365836675,0.3921034236583668,NVDA
