date,equity_$
2019-04-01,525772.49
2019-04-02,526079.14
2019-04-03,526467.39
2019-04-04,526489.34
2019-04-05,526347.19
2019-04-08,527034.15
2019-04-09,527173.12
2019-04-10,527923.4
2019-04-11,528072.6
2019-04-12,528019.1
2019-04-15,527609.83
2019-04-16,528903.11
2019-04-17,529235.81
2019-04-18,529320.69
2019-04-22,529766.71
2019-04-23,530464.92
2019-04-24,530691.69
2019-04-25,530314.87
2019-04-26,527873.4
2019-04-29,528300.0
2019-04-30,528689.07
2019-05-01,528202.38
2019-05-02,527667.9
2019-05-03,529101.72
2019-05-06,527912.81
2019-05-07,524337.6
2019-05-08,525225.4
2019-05-09,521513.77
2019-05-10,521029.6
2019-05-13,512262.8
2019-05-14,518509.84
2019-05-15,518775.31
2019-05-16,519304.06
2019-05-17,513605.29
2019-05-20,509851.18
2019-05-21,513349.04
2019-05-22,513271.45
2019-05-23,510080.27
2019-05-24,509548.64
2019-05-28,508698.21
2019-05-29,509301.13
2019-05-30,509860.52
2019-05-31,507881.21
2019-06-03,507097.47
2019-06-04,509405.99
2019-06-05,509569.24
2019-06-06,509711.89
2019-06-07,509549.84
2019-06-10,510951.75
2019-06-11,511427.15
2019-06-12,511341.42
2019-06-13,511741.57
2019-06-14,511610.59
2019-06-17,512018.29
2019-06-18,513503.19
2019-06-19,513573.1
2019-06-20,513607.07
2019-06-21,513462.78
2019-06-24,513645.14
2019-06-25,511616.98
2019-06-26,513265.97
2019-06-27,514615.24
2019-06-28,514936.1
2019-07-01,516234.27
2019-07-02,516139.79
2019-07-03,516519.66
2019-07-05,516495.55
2019-07-08,516001.16
2019-07-09,516934.24
2019-07-10,518032.41
2019-07-11,518239.95
2019-07-12,518104.79
2019-07-15,518925.3
2019-07-16,518838.6
2019-07-17,519067.37
2019-07-18,519402.69
2019-07-19,519703.25
2019-07-22,520583.88
2019-07-23,521086.11
2019-07-24,521195.89
2019-07-25,521179.63
2019-07-26,521113.5
2019-07-29,521508.82
2019-07-30,521132.21
2019-07-31,516740.26
2019-08-01,514009.49
2019-08-02,508698.69
2019-08-05,501029.68
