open,K,S0,sig,prem,sh,expiry,S_T,itm,premium_$,pnl_$,pnl_pct_of_sleeve,ticker
2016-11-18,1.9284701449033315,2.3340001106262207,0.9933728187840105,0.07494312355372926,51854.575122298666,2016-12-16,2.5102500915527344,False,3886.1438302165643,3886.1438302165643,3.8861438302165645,NVDA
2016-12-16,2.312565119310671,2.5102500915527344,0.3595678620078859,0.02883756333043766,43242.02556069339,2017-01-20,2.600250005722046,False,1246.9946506428998,1246.9946506428998,1.2469946506429,NVDA
2017-01-20,2.338802694915885,2.600250005722046,0.494567921278998,0.039824472834999,42756.92011873473,2017-02-17,2.6807498931884766,False,1702.7718037767734,1702.7718037767734,1.7027718037767734,NVDA
2017-02-17,2.5054427059807063,2.6807498931884766,0.3154066358179356,0.024863109312267127,39913.105879967414,2017-03-17,2.651750087738037,False,992.3639144857216,992.3639144857216,0.9923639144857216,NVDA
2017-03-17,2.389603303233537,2.651750087738037,0.44429689658308646,0.039923098443828985,41847.95018682938,2017-04-21,2.5420000553131104,False,1670.6998349812409,1670.6998349812409,1.670699834981241,NVDA
2017-04-21,2.364565468072246,2.5420000553131104,0.330107535276547,0.02539572084124573,42291.068422616685,2017-05-19,3.4000000953674316,False,1074.0121677387956,1074.0121677387956,1.0740121677387957,NVDA
2017-05-19,2.9612481671023407,3.4000000953674316,0.6797704588918957,0.0714477253297676,33769.543907511346,2017-06-16,3.7904999256134033,False,2412.757097615398,2412.757097615398,2.4127570976153976,NVDA
2017-06-16,3.4564781055075726,3.7904999256134033,0.39045232863176044,0.04973781130017982,28931.182824696447,2017-07-21,4.202499866485596,False,1438.9737120257553,1438.9737120257553,1.4389737120257553,NVDA
2017-07-21,3.8539201879570584,4.202499866485596,0.39846764965957293,0.05116314496482729,25947.60532729388,2017-08-18,4.037499904632568,False,1327.5610928504616,1327.5610928504616,1.3275610928504615,NVDA
2017-08-18,3.6860381253452212,4.037499904632568,0.43090804624092865,0.051966245525812166,27129.39926269329,2017-09-15,4.502749919891357,False,1409.813023052907,1409.813023052907,1.4098130230529071,NVDA
2017-09-15,4.186922007922879,4.502749919891357,0.298492450851604,0.04550020539957966,23883.89366001344,2017-10-20,4.922500133514404,False,1086.72206727233,1086.72206727233,1.08672206727233,NVDA
2017-10-20,4.679882486410108,4.922500133514404,0.22861619837750924,0.0335853585172311,21368.057913930446,2017-11-17,5.283999919891357,False,717.6538858563114,717.6538858563114,0.7176538858563114,NVDA
2017-11-17,4.9756258285904496,5.283999919891357,0.27947005678654296,0.043214392759861546,20097.974294085758,2017-12-15,4.789000034332275,True,868.521754822223,-2882.2786607918983,-2.882278660791898,NVDA
2017-12-15,4.3912684959295145,4.789000034332275,0.38119357040016116,0.05850916337583064,22772.4631487906,2018-01-19,5.752749919891357,False,1332.397766842672,1332.397766842672,1.3323977668426719,NVDA
2018-01-19,5.399925706931091,5.752749919891357,0.2874714201907731,0.049755472308751644,18518.773299352008,2018-02-16,6.0960001945495605,False,921.4103120879581,921.4103120879581,0.9214103120879582,NVDA
2018-02-16,5.438736712961194,6.0960001945495605,0.5494448416060329,0.10168407257876794,18386.62271730996,2018-03-16,6.26200008392334,False,1869.6266788653695,1869.6266788653695,1.8696266788653695,NVDA
2018-03-16,5.876026108549242,6.26200008392334,0.2651676325693788,0.05474883335840265,17018.304233622515,2018-04-20,5.717750072479248,True,931.7323025291975,-1761.8574322017707,-1.7618574322017708,NVDA
2018-04-20,5.0986484080672865,5.717750072479248,0.538582955532605,0.09595937333902126,19613.040946650875,2018-05-18,6.148499965667725,False,1882.0551185131822,1882.0551185131822,1.8820551185131822,NVDA
