date,equity_$
2020-01-24,548533.88
2020-01-27,547926.8
2020-01-28,548524.71
2020-01-29,548638.41
2020-01-30,548826.53
2020-01-31,547567.96
2020-02-03,548805.93
2020-02-04,549301.74
2020-02-05,549304.97
2020-02-06,549327.41
2020-02-07,549308.82
2020-02-10,549353.07
2020-02-11,549342.53
2020-02-12,549349.78
2020-02-13,549366.95
2020-02-14,549367.63
2020-02-18,549367.63
2020-02-19,549367.63
2020-02-20,549367.63
2020-02-21,548909.98
2020-02-24,544822.5
2020-02-25,534740.55
2020-02-26,534186.19
2020-02-27,523686.2
2020-02-28,523422.62
2020-03-02,537785.38
2020-03-03,528465.08
2020-03-04,542261.44
2020-03-05,535614.81
2020-03-06,530986.21
2020-03-09,495160.1
2020-03-10,524008.22
2020-03-11,503504.03
2020-03-12,462650.08
2020-03-13,527588.37
2020-03-16,449309.44
2020-03-17,483622.07
2020-03-18,459061.3
2020-03-19,456921.14
2020-03-20,439157.84
2020-03-23,442772.57
2020-03-24,451842.0
2020-03-25,451620.9
2020-03-26,455862.0
2020-03-27,453368.29
2020-03-30,456513.79
2020-03-31,456578.67
2020-04-01,455392.14
2020-04-02,457704.16
2020-04-03,458173.47
2020-04-06,460724.34
2020-04-07,460966.39
2020-04-08,461416.64
2020-04-09,461517.3
2020-04-13,461613.23
2020-04-14,461639.99
2020-04-15,461641.36
2020-04-16,461641.44
2020-04-17,460563.27
2020-04-20,460507.17
2020-04-21,455730.26
2020-04-22,464137.98
2020-04-23,464062.55
2020-04-24,466500.05
2020-04-27,467426.3
2020-04-28,466445.5
2020-04-29,470587.56
2020-04-30,470120.55
2020-05-01,468594.29
2020-05-04,470059.02
2020-05-05,471304.54
2020-05-06,472162.59
2020-05-07,472683.54
2020-05-08,473223.7
2020-05-11,473626.66
2020-05-12,473530.5
2020-05-13,473736.59
2020-05-14,474033.34
2020-05-15,473208.95
2020-05-18,475086.96
2020-05-19,475429.06
2020-05-20,478693.1
2020-05-21,477973.78
2020-05-22,479190.35
2020-05-26,478519.26
2020-05-27,478846.27
2020-05-28,479677.45
2020-05-29,481510.38
2020-06-01,481547.57
2020-06-02,482229.33
2020-06-03,482381.64
2020-06-04,482531.61
2020-06-05,482939.87
2020-06-08,483094.87
2020-06-09,483263.28
2020-06-10,483475.01
2020-06-11,483216.85
2020-06-12,483403.49
2020-06-15,483556.91
2020-06-16,483595.31
2020-06-17,483601.12
2020-06-18,483601.45
2020-06-19,483199.94
2020-06-22,485220.13
2020-06-23,485686.77
2020-06-24,484620.74
2020-06-25,485018.89
2020-06-26,484039.76
2020-06-29,484861.51
2020-06-30,486817.6
2020-07-01,486478.75
2020-07-02,486897.97
2020-07-06,487294.78
2020-07-07,486758.37
2020-07-08,487197.68
2020-07-09,487294.11
2020-07-10,487925.98
2020-07-13,487782.85
2020-07-14,488063.86
2020-07-15,488173.69
2020-07-16,488217.12
2020-07-17,487813.5
2020-07-20,489974.85
2020-07-21,489196.86
2020-07-22,490221.88
2020-07-23,489007.4
2020-07-24,465532.27
2020-07-27,463162.35
2020-07-28,461707.6
2020-07-29,458449.96
2020-07-30,458512.4
2020-07-31,457578.31
2020-08-03,459748.39
2020-08-04,462897.12
2020-08-05,462098.73
2020-08-06,460752.92
2020-08-07,458680.17
2020-08-10,463184.45
2020-08-11,459243.57
2020-08-12,463040.51
2020-08-13,460629.83
2020-08-14,461868.02
2020-08-17,462003.2
2020-08-18,460921.05
2020-08-19,459686.75
2020-08-20,462864.33
2020-08-21,462921.59
2020-08-24,463586.27
2020-08-25,464595.54
2020-08-26,465163.8
2020-08-27,465376.65
2020-08-28,466061.87
2020-08-31,466314.17
2020-09-01,466741.21
2020-09-02,467029.36
2020-09-03,466691.62
2020-09-04,464839.15
2020-09-08,462427.37
2020-09-09,466001.22
2020-09-10,465073.08
2020-09-11,462993.25
2020-09-14,465043.54
2020-09-15,465223.75
2020-09-16,462647.1
2020-09-17,457412.57
2020-09-18,457443.63
2020-09-21,459242.14
2020-09-22,460253.73
2020-09-23,458565.82
2020-09-24,459300.86
2020-09-25,460771.65
2020-09-28,461846.69
2020-09-29,461967.39
2020-09-30,462203.48
2020-10-01,462300.11
2020-10-02,462130.38
2020-10-05,462333.76
2020-10-06,462311.0
2020-10-07,462407.66
2020-10-08,462416.76
2020-10-09,462423.82
2020-10-12,462424.94
2020-10-13,462424.95
2020-10-14,462424.95
2020-10-15,462424.95
2020-10-16,462034.06
2020-10-19,461223.38
2020-10-20,461199.07
2020-10-21,463758.56
2020-10-22,462641.6
2020-10-23,451713.12
2020-10-26,445156.3
2020-10-27,442613.46
2020-10-28,434414.98
2020-10-29,435416.69
2020-10-30,431164.61
2020-11-02,433218.65
2020-11-03,428391.09
2020-11-04,441953.18
2020-11-05,444929.91
2020-11-06,443720.17
2020-11-09,436568.25
2020-11-10,435096.08
2020-11-11,444992.1
2020-11-12,438382.22
2020-11-13,440391.72
2020-11-16,445400.41
2020-11-17,443566.98
2020-11-18,441411.13
2020-11-19,444637.08
2020-11-20,444173.72
2020-11-23,446965.75
2020-11-24,448529.67
2020-11-25,449669.81
2020-11-27,449722.28
2020-11-30,450230.97
2020-12-01,450563.97
2020-12-02,450499.0
2020-12-03,450722.16
2020-12-04,450914.69
2020-12-07,450984.74
2020-12-08,451027.29
2020-12-09,450987.9
2020-12-10,451096.07
2020-12-11,451116.0
2020-12-14,451136.45
2020-12-15,451137.71
2020-12-16,451137.81
2020-12-17,451137.81
2020-12-18,450785.89
2020-12-21,450336.79
2020-12-22,451303.74
2020-12-23,451458.28
2020-12-24,452063.25
2020-12-28,451847.81
2020-12-29,452086.44
2020-12-30,452353.16
2020-12-31,453476.47
2021-01-04,453229.72
2021-01-05,454126.92
2021-01-06,452420.64
2021-01-07,454563.47
2021-01-08,455109.25
2021-01-11,455039.68
2021-01-12,455126.51
2021-01-13,455184.62
2021-01-14,455184.83
2021-01-15,454702.61
2021-01-19,456542.68
2021-01-20,456764.61
2021-01-21,458874.6
2021-01-22,456907.36
2021-01-25,455828.5
2021-01-26,455043.37
2021-01-27,450823.1
2021-01-28,455883.89
2021-01-29,455031.82
2021-02-01,457678.35
2021-02-02,459218.47
2021-02-03,459420.35
2021-02-04,460103.06
2021-02-05,460075.25
2021-02-08,460407.03
2021-02-09,460447.26
2021-02-10,460549.62
2021-02-11,460702.53
2021-02-12,460727.18
2021-02-16,460730.23
2021-02-17,460730.41
2021-02-18,460730.42
2021-02-19,460148.33
2021-02-22,455720.07
2021-02-23,453545.94
2021-02-24,455892.28
2021-02-25,448965.83
2021-02-26,452781.35
2021-03-01,459807.22
2021-03-02,458009.3
2021-03-03,451544.16
2021-03-04,440174.68
2021-03-05,443011.78
2021-03-08,431836.84
2021-03-09,447180.89
2021-03-10,447794.64
2021-03-11,456832.91
2021-03-12,455242.65
2021-03-15,455763.9
2021-03-16,455935.25
2021-03-17,458217.03
2021-03-18,446866.48
2021-03-19,448958.47
2021-03-22,451051.47
2021-03-23,450315.9
2021-03-24,447567.99
2021-03-25,448139.35
2021-03-26,451951.81
2021-03-29,451136.03
2021-03-30,451588.38
2021-03-31,453433.66
2021-04-01,454723.69
2021-04-05,455847.66
2021-04-06,456146.16
2021-04-07,456594.36
2021-04-08,456977.83
2021-04-09,457084.34
2021-04-12,457066.29
2021-04-13,457103.27
2021-04-14,457112.28
2021-04-15,457123.73
2021-04-16,456685.84
2021-04-19,455783.15
2021-04-20,454490.37
2021-04-21,455707.8
2021-04-22,454425.44
2021-04-23,451670.59
2021-04-26,452270.49
2021-04-27,450705.4
2021-04-28,450712.26
2021-04-29,451750.6
2021-04-30,449487.4
2021-05-03,448431.22
2021-05-04,444591.18
2021-05-05,443469.68
2021-05-06,446959.5
2021-05-07,449029.16
2021-05-10,440316.52
2021-05-11,441231.44
2021-05-12,431721.26
2021-05-13,433853.87
2021-05-14,442074.47
2021-05-17,441154.7
2021-05-18,439223.92
2021-05-19,442342.97
2021-05-20,449187.72
2021-05-21,450674.22
2021-05-24,452435.64
2021-05-25,452749.72
2021-05-26,453183.94
2021-05-27,453405.92
2021-05-28,453443.62
2021-06-01,453468.36
2021-06-02,453921.56
2021-06-03,453455.4
2021-06-04,454142.08
2021-06-07,454117.43
2021-06-08,454261.65
2021-06-09,454340.14
2021-06-10,454444.94
2021-06-11,454476.69
2021-06-14,454484.09
2021-06-15,454484.94
2021-06-16,454485.04
2021-06-17,454485.22
2021-06-18,454261.28
2021-06-21,454504.08
2021-06-22,455229.31
2021-06-23,455150.53
2021-06-24,456143.74
2021-06-25,455963.92
2021-06-28,456712.02
2021-06-29,456633.46
2021-06-30,456516.92
2021-07-01,456471.92
2021-07-02,456787.16
2021-07-06,456807.45
2021-07-07,456884.72
2021-07-08,456790.63
2021-07-09,456989.98
2021-07-12,457053.44
2021-07-13,457059.44
2021-07-14,457060.24
2021-07-15,457060.46
2021-07-16,456829.69
2021-07-19,456769.98
2021-07-20,457754.73
2021-07-21,458654.57
2021-07-22,458765.56
2021-07-23,456741.69
2021-07-26,458154.87
2021-07-27,456867.07
2021-07-28,456959.3
2021-07-29,454140.04
2021-07-30,450292.0
2021-08-02,447233.58
2021-08-03,449562.15
2021-08-04,451005.32
2021-08-05,454285.94
2021-08-06,453948.51
2021-08-09,453461.61
2021-08-10,451026.91
2021-08-11,452824.36
2021-08-12,451337.59
2021-08-13,451778.31
2021-08-16,454541.82
2021-08-17,448284.1
2021-08-18,445791.56
2021-08-19,448083.17
2021-08-20,449534.82
2021-08-23,450948.7
2021-08-24,451530.13
2021-08-25,451452.93
2021-08-26,450920.8
2021-08-27,451810.19
2021-08-30,452552.26
2021-08-31,452624.49
2021-09-01,452608.7
2021-09-02,452639.81
2021-09-03,452750.22
2021-09-07,452815.99
2021-09-08,452779.08
2021-09-09,452819.4
2021-09-10,452828.87
2021-09-13,452827.35
2021-09-14,452846.47
2021-09-15,452849.19
2021-09-16,452849.34
2021-09-17,452616.94
2021-09-20,450042.8
2021-09-21,449995.19
2021-09-22,451710.78
2021-09-23,453572.54
2021-09-24,453728.21
2021-09-27,453327.61
2021-09-28,449561.12
2021-09-29,447806.38
2021-09-30,448551.67
2021-10-01,451358.44
2021-10-04,446102.34
2021-10-05,449910.72
2021-10-06,452112.23
2021-10-07,452300.42
2021-10-08,450816.61
2021-10-11,447568.7
2021-10-12,447101.57
2021-10-13,448142.32
2021-10-14,455226.76
2021-10-15,455164.29
2021-10-18,455748.97
2021-10-19,456586.42
2021-10-20,453775.17
2021-10-21,447551.04
2021-10-22,437425.59
2021-10-25,441243.82
2021-10-26,436082.66
2021-10-27,429717.38
2021-10-28,431895.7
2021-10-29,431720.75
2021-11-01,432449.73
2021-11-02,431970.37
2021-11-03,434357.94
2021-11-04,432464.21
2021-11-05,431894.85
2021-11-08,436786.57
2021-11-09,412663.09
2021-11-10,410971.45
2021-11-11,407849.48
2021-11-12,413623.31
2021-11-15,417993.33
2021-11-16,422093.1
2021-11-17,411517.02
2021-11-18,403848.6
2021-11-19,395953.59
2021-11-22,395273.8
2021-11-23,394623.59
2021-11-24,395646.68
2021-11-26,394948.24
2021-11-29,395974.69
2021-11-30,395095.61
2021-12-01,392589.65
2021-12-02,396840.37
2021-12-03,396052.89
2021-12-06,397239.4
2021-12-07,399174.74
2021-12-08,400217.44
2021-12-09,399844.03
2021-12-10,399686.33
2021-12-13,399683.69
2021-12-14,400145.48
2021-12-15,400699.53
2021-12-16,400771.24
2021-12-17,400412.37
2021-12-20,398743.2
2021-12-21,401655.26
2021-12-22,402434.15
2021-12-23,402858.25
2021-12-27,403303.26
2021-12-28,403145.29
2021-12-29,403338.59
2021-12-30,403735.06
2021-12-31,403410.43
2022-01-03,404558.51
2022-01-04,404377.52
2022-01-05,404104.21
2022-01-06,404731.2
2022-01-07,404448.24
2022-01-10,403958.22
2022-01-11,404935.44
2022-01-12,404808.8
2022-01-13,404264.63
2022-01-14,403990.44
2022-01-18,403018.28
2022-01-19,403148.21
2022-01-20,403773.77
2022-01-21,393136.86
2022-01-24,392911.49
2022-01-25,390937.67
2022-01-26,391311.78
2022-01-27,386905.53
2022-01-28,388271.95
2022-01-31,392225.95
2022-02-01,392931.46
2022-02-02,367379.78
2022-02-03,353435.35
2022-02-04,355531.68
