date,equity_$
2021-01-13,486861.76
2021-01-14,486925.56
2021-01-15,486815.98
2021-01-19,488453.23
2021-01-20,488973.95
2021-01-21,489243.05
2021-01-22,488994.02
2021-01-25,487751.84
2021-01-26,485574.99
2021-01-27,475317.47
2021-01-28,486096.26
2021-01-29,482740.25
2021-02-01,485122.47
2021-02-02,486034.93
2021-02-03,486182.53
2021-02-04,486265.93
2021-02-05,485963.72
2021-02-08,488565.85
2021-02-09,488968.94
2021-02-10,489423.35
2021-02-11,489746.29
2021-02-12,489493.05
2021-02-16,491481.72
2021-02-17,491372.45
2021-02-18,491508.15
2021-02-19,492421.37
2021-02-22,487588.73
2021-02-23,484766.42
2021-02-24,488073.49
2021-02-25,477610.01
2021-02-26,484236.13
2021-03-01,486998.34
2021-03-02,486798.95
2021-03-03,485445.07
2021-03-04,477636.52
2021-03-05,480140.57
2021-03-08,475872.26
2021-03-09,482786.8
2021-03-10,483294.98
2021-03-11,483674.73
2021-03-12,483352.51
2021-03-15,484693.78
2021-03-16,485710.42
2021-03-17,486791.7
2021-03-18,485455.15
2021-03-19,487066.82
2021-03-22,489301.77
2021-03-23,489254.67
2021-03-24,487750.35
2021-03-25,489554.0
2021-03-26,490799.24
2021-03-29,490343.66
2021-03-30,491480.16
2021-03-31,493745.9
2021-04-01,493981.57
2021-04-05,496019.37
2021-04-06,496537.67
2021-04-07,497085.57
2021-04-08,497210.91
2021-04-09,497012.67
2021-04-12,494816.97
2021-04-13,495513.88
2021-04-14,493437.39
2021-04-15,496262.14
2021-04-16,495858.97
2021-04-19,495210.52
2021-04-20,494062.88
2021-04-21,496294.47
2021-04-22,495692.6
2021-04-23,487900.36
2021-04-26,488758.39
2021-04-27,488406.52
2021-04-28,488764.72
2021-04-29,489888.79
2021-04-30,490052.69
2021-05-03,489680.25
2021-05-04,485852.53
2021-05-05,484359.55
2021-05-06,488968.35
2021-05-07,490954.1
2021-05-10,485947.43
2021-05-11,487123.25
2021-05-12,478483.27
2021-05-13,481050.42
2021-05-14,490728.75
2021-05-17,490826.23
2021-05-18,490832.25
2021-05-19,492105.74
2021-05-20,492843.08
2021-05-21,492698.0
2021-05-24,494249.33
2021-05-25,494480.83
2021-05-26,494615.86
2021-05-27,494644.79
2021-05-28,494506.63
2021-06-01,494755.53
2021-06-02,495904.44
2021-06-03,495409.97
2021-06-04,496082.3
2021-06-07,495854.7
2021-06-08,496832.27
2021-06-09,497402.99
2021-06-10,497969.15
2021-06-11,497900.37
2021-06-14,498796.15
2021-06-15,498695.34
2021-06-16,498137.87
2021-06-17,498974.31
2021-06-18,495455.62
2021-06-21,495879.55
2021-06-22,496556.22
2021-06-23,496523.75
2021-06-24,496901.63
2021-06-25,496793.13
2021-06-28,497967.74
2021-06-29,498006.87
2021-06-30,498034.79
2021-07-01,498130.34
2021-07-02,498116.73
2021-07-06,498163.25
2021-07-07,498484.2
2021-07-08,497811.4
2021-07-09,499244.85
2021-07-12,500213.19
2021-07-13,500301.22
2021-07-14,500448.11
2021-07-15,500229.69
2021-07-16,500547.52
2021-07-19,500651.54
2021-07-20,501573.67
2021-07-21,501853.82
2021-07-22,501861.21
2021-07-23,499095.15
2021-07-26,499654.47
2021-07-27,497297.46
2021-07-28,498516.45
2021-07-29,484146.89
2021-07-30,477663.3
2021-08-02,477125.95
2021-08-03,478532.44
2021-08-04,479273.26
2021-08-05,479717.68
2021-08-06,479585.21
2021-08-09,479922.79
2021-08-10,479560.84
2021-08-11,480773.72
2021-08-12,481000.28
2021-08-13,481472.21
2021-08-16,482388.19
2021-08-17,481102.39
2021-08-18,480657.54
2021-08-19,482495.29
2021-08-20,483348.92
2021-08-23,484599.13
2021-08-24,484917.9
2021-08-25,484970.6
2021-08-26,484989.68
2021-08-27,484935.38
2021-08-30,485847.71
2021-08-31,486021.88
2021-09-01,485955.46
2021-09-02,486126.07
2021-09-03,486084.45
2021-09-07,486917.1
2021-09-08,486123.47
2021-09-09,486957.42
2021-09-10,487161.13
2021-09-13,486994.33
2021-09-14,487727.75
2021-09-15,488118.0
2021-09-16,488471.74
2021-09-17,488085.07
2021-09-20,484836.39
2021-09-21,484962.86
2021-09-22,487892.73
2021-09-23,489465.82
2021-09-24,489424.3
2021-09-27,488896.78
2021-09-28,482682.91
2021-09-29,479780.58
2021-09-30,480910.89
2021-10-01,485617.25
2021-10-04,482313.58
2021-10-05,485496.0
2021-10-06,486805.56
2021-10-07,487129.17
2021-10-08,487102.81
2021-10-11,485937.77
2021-10-12,484450.82
2021-10-13,485509.08
2021-10-14,488801.32
2021-10-15,488664.13
2021-10-18,489446.64
2021-10-19,490233.48
2021-10-20,487580.93
2021-10-21,475509.85
2021-10-22,458208.01
2021-10-25,459768.67
2021-10-26,459134.92
2021-10-27,458360.45
2021-10-28,460384.8
2021-10-29,461108.36
2021-11-01,461958.75
2021-11-02,462445.79
2021-11-03,463500.02
2021-11-04,463826.12
2021-11-05,464069.14
2021-11-08,465769.72
2021-11-09,453099.51
2021-11-10,452618.93
2021-11-11,450015.4
2021-11-12,457093.17
2021-11-15,458741.2
2021-11-16,459873.83
2021-11-17,459473.93
2021-11-18,459144.13
2021-11-19,456337.28
2021-11-22,455933.9
2021-11-23,455861.94
2021-11-24,457637.63
2021-11-26,458420.92
2021-11-29,459252.44
2021-11-30,459076.48
2021-12-01,457290.07
2021-12-02,460755.97
2021-12-03,460678.12
2021-12-06,462014.2
2021-12-07,463188.71
2021-12-08,463422.25
2021-12-09,463427.7
2021-12-10,463228.61
2021-12-13,462706.31
2021-12-14,463278.67
2021-12-15,465347.97
2021-12-16,465644.22
2021-12-17,465581.94
2021-12-20,463912.26
2021-12-21,467228.91
2021-12-22,467573.39
