open,K,S0,sig,prem,sh,expiry,S_T,itm,premium_$,pnl_$,pnl_pct_of_sleeve,ticker
2016-10-28,33.80874720543662,34.7400016784668,0.23726319850736635,0.12116570778534662,7394.536049528589,2016-11-04,33.61000061035156,True,895.9641941853923,-573.6746678921073,-0.22946986715684292,INTC
2016-11-04,32.71008623672708,33.61000061035156,0.23698154301385477,0.1170831144077193,7625.364345632649,2016-11-11,34.61000061035156,False,892.8014060802511,892.8014060802511,0.35712056243210044,INTC
2016-11-11,33.59243915812813,34.61000061035156,0.2607596253587471,0.13287798493549358,7442.150860888267,2016-11-18,34.95000076293945,False,988.8980099807817,988.8980099807817,0.39555920399231265,INTC
2016-11-18,34.39445835091724,34.95000076293945,0.1559254971271055,0.07118023034235059,7268.612793645954,2016-11-25,35.439998626708984,False,517.3815329210754,517.3815329210754,0.20695261316843014,INTC
2016-11-25,34.77688751010819,35.439998626708984,0.1649500676629702,0.08551506285647786,7188.682423846454,2016-12-02,34.15999984741211,True,614.7406293304872,-3819.86886898054,-1.527947547592216,INTC
2016-12-02,33.42019313199139,34.15999984741211,0.19109376040792433,0.09565935232686702,7420.828971054235,2016-12-09,35.7599983215332,False,709.8716930994991,709.8716930994991,0.2839486772397996,INTC
2016-12-09,35.06123222964367,35.7599983215332,0.1722918532439441,0.09017244469205477,7093.744095363663,2016-12-16,36.310001373291016,False,639.66024709877,639.66024709877,0.255864098839508,INTC
2016-12-16,35.51499452243892,36.310001373291016,0.19321314499749986,0.10282250960027448,7021.120873178268,2016-12-23,36.970001220703125,False,721.92926838706,721.92926838706,0.288771707354824,INTC
2016-12-23,36.23911194928166,36.970001220703125,0.1941295011550001,0.0939586950893002,6898.623794917678,2016-12-30,36.27000045776367,False,648.1856896824612,648.1856896824612,0.25927427587298446,INTC
2016-12-30,35.683882919918226,36.27000045776367,0.15852166983274352,0.07511025263252123,7005.964024740526,2017-01-06,36.47999954223633,False,526.2197278326162,526.2197278326162,0.21048789113304647,INTC
2017-01-06,35.897975408439976,36.47999954223633,0.1406697101203098,0.07494467351488435,6964.18104797137,2017-01-13,36.790000915527344,False,521.9282749387595,521.9282749387595,0.2087713099755038,INTC
2017-01-13,36.33755677536232,36.790000915527344,0.12078651617818298,0.05791942948183703,6879.934210918264,2017-01-20,36.939998626708984,False,398.4818643689585,398.4818643689585,0.1593927457475834,INTC
2017-01-20,36.535816430394426,36.939998626708984,0.0969374796277893,0.05214293632920537,6842.600615652948,2017-01-27,37.97999954223633,False,356.79328822817314,356.79328822817314,0.14271731529126927,INTC
2017-01-27,37.44592190280779,37.97999954223633,0.12409521732386421,0.06875597940102818,6676.294434648553,2017-02-03,36.52000045776367,True,459.03516262389496,-5722.689027845894,-2.2890756111383577,INTC
2017-02-03,35.92329692218119,36.52000045776367,0.1440465820667867,0.0768454092826374,6870.358223871906,2017-02-10,35.34000015258789,True,527.9554896317704,-3479.5022683014504,-1.3918009073205801,INTC
2017-02-10,34.687928866982375,35.34000015258789,0.16265729166840873,0.08407547400941547,7014.728873052092,2017-02-17,36.47999954223633,False,589.7666550493874,589.7666550493874,0.23590666201975496,INTC
2017-02-17,35.84375214281168,36.47999954223633,0.17112140556682265,0.08161164490891455,6804.984641474378,2017-02-24,36.529998779296875,False,555.3659901706242,555.3659901706242,0.22214639606824965,INTC
2017-02-24,35.88156250162529,36.529998779296875,0.15647365262278554,0.08356779872771228,6813.291611917538,2017-03-03,35.900001525878906,False,569.3717820979351,569.3717820979351,0.22774871283917403,INTC
2017-03-03,35.3600569590358,35.900001525878906,0.13265195114910058,0.06951185133915154,6929.87912550009,2017-03-10,35.90999984741211,False,481.70872757005174,481.70872757005174,0.1926834910280207,INTC
