open,K,S0,sig,prem,sh,expiry,S_T,itm,premium_$,pnl_$,pnl_pct_of_sleeve,ticker
2016-11-18,213.14177572086874,218.5,0.11616406271668114,0.774202687061962,469.1712812365811,2016-12-16,225.0399932861328,False,363.23366662566457,363.23366662566457,0.3632336666256646,SPY
2016-12-16,220.40710615819216,225.0399932861328,0.09216389191395065,0.6792249561763538,453.7058797379577,2017-01-20,226.74000549316406,False,308.16835628196833,308.16835628196833,0.3081683562819683,SPY
2017-01-20,223.5675574764542,226.74000549316406,0.06687106113793054,0.47153860211872756,447.2920898218063,2017-02-17,235.08999633789062,False,210.91548677333887,210.91548677333887,0.21091548677333888,SPY
2017-02-17,231.90608942710188,235.08999633789062,0.06624628799350855,0.47192576931205676,431.20903054783446,2017-03-17,237.02999877929688,False,203.49865347559296,203.49865347559296,0.20349865347559296,SPY
2017-03-17,232.4456895433201,237.02999877929688,0.08381549067368232,0.6790950776389887,430.2080206196439,2017-04-21,234.58999633789062,False,292.1521491636127,292.1521491636127,0.2921521491636127,SPY
2017-04-21,231.07414102975667,234.58999633789062,0.07123298140427096,0.5199921453273044,432.76153512617606,2017-05-19,238.30999755859375,False,225.0325990653979,225.0325990653979,0.2250325990653979,SPY
2017-05-19,233.47366802271992,238.30999755859375,0.09677356261137969,0.7016496232314476,428.3138259097756,2017-06-16,242.63999938964844,False,300.5262345744139,300.5262345744139,0.3005262345744139,SPY
2017-06-16,239.50579721120968,242.63999938964844,0.058007293410569906,0.47928280642806453,417.52642802134085,2017-07-21,246.8800048828125,False,200.11323817995353,200.11323817995353,0.20011323817995352,SPY
2017-07-21,242.38539105885866,246.8800048828125,0.08540782935107635,0.6573855957758892,412.56611862270574,2017-08-18,242.7100067138672,False,271.2150236877336,271.2150236877336,0.2712150236877336,SPY
2017-08-18,237.8841462194935,242.7100067138672,0.09489985188568917,0.7005955341337848,420.3726964962639,2017-09-15,249.19000244140625,False,294.5112338370594,294.5112338370594,0.2945112338370594,SPY
2017-09-15,244.75734291307913,249.19000244140625,0.07628152262160501,0.6625739772809588,408.5679261337343,2017-10-20,257.1099853515625,False,270.70647580786135,270.70647580786135,0.2707064758078614,SPY
2017-10-20,255.18944067379715,257.1099853515625,0.03856644968084884,0.30720318956826703,391.86574388016203,2017-11-17,257.8599853515625,False,120.3824064025274,120.3824064025274,0.12038240640252738,SPY
2017-11-17,254.4161974769305,257.8599853515625,0.06540318050497097,0.5109904062245474,393.0567353482579,2017-12-15,266.510009765625,False,200.84822086490072,200.84822086490072,0.20084822086490073,SPY
2017-12-15,262.56402892994066,266.510009765625,0.06781451349009046,0.5898374437032523,380.8594818092267,2018-01-19,280.4100036621094,False,224.64518316049958,224.64518316049958,0.22464518316049958,SPY
2018-01-19,276.42433655987696,280.4100036621094,0.0678433102043028,0.5917091832574135,361.76264812464785,2018-02-16,273.1099853515625,True,214.05828105487444,-984.950188880092,-0.984950188880092,SPY
2018-02-16,256.6595411306346,273.1099853515625,0.2889704151411746,2.4632779435163106,389.62120620757287,2018-03-16,274.20001220703125,False,959.7453235773345,959.7453235773345,0.9597453235773344,SPY
2018-03-16,264.2830881267466,274.20001220703125,0.15348044057908955,1.4535111762373123,378.3821382927135,2018-04-20,266.6099853515625,False,549.9826668970313,549.9826668970313,0.5499826668970313,SPY
2018-04-20,252.8602766542686,266.6099853515625,0.2396277569661576,2.034064540816427,395.47532464629955,2018-05-18,271.3299865722656,False,804.4223346309027,804.4223346309027,0.8044223346309026,SPY
2018-05-18,264.77744147646877,271.3299865722656,0.11444491453742668,0.9469503755659555,377.67567902451833,2018-06-15,277.1300048828125,False,357.64012609439493,357.64012609439493,0.35764012609439494,SPY
2018-06-15,270.48696765155785,277.1300048828125,0.10268222522044332,0.975428801983039,369.70357894957925,2018-07-20,279.67999267578125,False,360.61951910363,360.61951910363,0.36061951910363,SPY
2018-07-20,273.3402882664431,279.67999267578125,0.10525301963372115,0.9202317299966312,365.84434967202236,2018-08-17,285.05999755859375,False,336.6615788081776,336.6615788081776,0.3366615788081776,SPY
2018-08-17,279.21452662223237,285.05999755859375,0.0885433839741183,0.8633746431719277,358.1475548917143,2018-09-21,291.989990234375,False,309.2155174075322,309.2155174075322,0.3092155174075322,SPY
2018-09-21,287.43761734368746,291.989990234375,0.07388270224417398,0.6715402442514249,347.90157573714714,2018-10-19,276.25,True,233.62990914597938,-3658.559793467126,-3.658559793467126,SPY
2018-10-19,264.56193837823946,276.25,0.1954178688571073,1.7084010105189116,377.9833207036448,2018-11-16,273.7300109863281,False,645.7470870494005,645.7470870494005,0.6457470870494005,SPY
2018-11-16,259.44653162517267,273.7300109863281,0.2272193100668726,2.1247527134028292,385.4358714051799,2018-12-21,240.6999969482422,True,818.95591361094,-6406.631015419183,-6.406631015419182,SPY
2018-12-21,228.02166725093068,240.6999969482422,0.25743777591920664,1.8728150723092427,424.3449460319109,2019-01-18,266.4599914550781,False,794.719610786815,794.719610786815,0.7947196107868151,SPY
2019-01-18,248.9735466452437,266.4599914550781,0.31659510719335554,2.64284862373971,391.82701539570564,2019-02-15,277.3699951171875,False,1035.5394883825788,1035.5394883825788,1.0355394883825788,SPY
2019-02-15,269.50544179128525,277.3699951171875,0.1339171217977914,1.1356521744476118,365.8185917419198,2019-03-15,281.30999755859375,False,415.4426791650744,415.4426791650744,0.41544267916507444,SPY
