date,equity_$
2019-04-11,523365.23
2019-04-12,523372.25
2019-04-15,523373.02
2019-04-16,523373.36
2019-04-17,523373.37
2019-04-18,523312.93
2019-04-22,523641.46
2019-04-23,524908.23
2019-04-24,524764.69
2019-04-25,524915.66
2019-04-26,525328.35
2019-04-29,525609.27
2019-04-30,525479.4
2019-05-01,525235.57
2019-05-02,525202.12
2019-05-03,526054.09
2019-05-06,525878.49
2019-05-07,524414.86
2019-05-08,524454.29
2019-05-09,523925.5
2019-05-10,524802.73
2019-05-13,513630.39
2019-05-14,519044.36
2019-05-15,523704.98
2019-05-16,525998.88
2019-05-17,525378.7
2019-05-20,523473.51
2019-05-21,525437.84
2019-05-22,524978.28
2019-05-23,522343.98
2019-05-24,523144.59
2019-05-28,522289.82
2019-05-29,520686.2
2019-05-30,521825.23
2019-05-31,517967.61
2019-06-03,513548.24
2019-06-04,521722.67
2019-06-05,523642.82
2019-06-06,525353.45
2019-06-07,528164.08
2019-06-10,529379.05
2019-06-11,529665.41
2019-06-12,529655.02
2019-06-13,530204.42
2019-06-14,530217.98
2019-06-17,530447.7
2019-06-18,530732.24
2019-06-19,530754.96
2019-06-20,530756.06
2019-06-21,530670.51
2019-06-24,530614.1
2019-06-25,528506.32
2019-06-26,529268.59
2019-06-27,530599.81
2019-06-28,531417.44
2019-07-01,532953.67
2019-07-02,533406.45
2019-07-03,534070.66
2019-07-05,534131.65
2019-07-08,533931.38
2019-07-09,534276.25
2019-07-10,534660.72
2019-07-11,534739.52
2019-07-12,534876.02
2019-07-15,534916.57
2019-07-16,534932.08
2019-07-17,534942.26
2019-07-18,534947.73
2019-07-19,534895.18
2019-07-22,535648.92
2019-07-23,536388.89
2019-07-24,536923.87
2019-07-25,536407.6
2019-07-26,536978.85
2019-07-29,536970.15
2019-07-30,536717.56
2019-07-31,535800.89
2019-08-01,535208.47
2019-08-02,532639.41
2019-08-05,517715.22
2019-08-06,524511.29
2019-08-07,526581.46
2019-08-08,533877.53
2019-08-09,531416.91
2019-08-12,526731.14
2019-08-13,533942.61
2019-08-14,519318.74
2019-08-15,519037.01
2019-08-16,529288.56
2019-08-19,531401.24
2019-08-20,530876.89
2019-08-21,532194.2
2019-08-22,532216.11
2019-08-23,528385.65
2019-08-26,530796.84
2019-08-27,530559.19
2019-08-28,531653.33
2019-08-29,533618.77
2019-08-30,533808.47
2019-09-03,533224.07
2019-09-04,534645.23
2019-09-05,535761.49
2019-09-06,535894.7
2019-09-09,536103.73
2019-09-10,536237.06
2019-09-11,536475.37
2019-09-12,536560.79
2019-09-13,536587.28
2019-09-16,536605.16
2019-09-17,536622.91
2019-09-18,536625.41
2019-09-19,536625.54
2019-09-20,536536.82
2019-09-23,536708.35
2019-09-24,534920.53
2019-09-25,536633.79
2019-09-26,536386.35
2019-09-27,534926.64
2019-09-30,536480.55
2019-10-01,534647.32
2019-10-02,530435.93
2019-10-03,533448.56
2019-10-04,536614.74
2019-10-07,536510.07
2019-10-08,533312.86
2019-10-09,536061.06
2019-10-10,537842.46
2019-10-11,539925.44
2019-10-14,540076.72
2019-10-15,540735.15
2019-10-16,540864.08
2019-10-17,540970.6
2019-10-18,540888.6
2019-10-21,542180.0
2019-10-22,541742.8
2019-10-23,542249.42
2019-10-24,543098.69
2019-10-25,543746.11
2019-10-28,544343.87
2019-10-29,544290.95
2019-10-30,544555.41
2019-10-31,544617.21
2019-11-01,544929.48
2019-11-04,545029.82
2019-11-05,545058.28
2019-11-06,545073.48
2019-11-07,545095.51
2019-11-08,545103.27
2019-11-11,545104.97
2019-11-12,545105.55
2019-11-13,545105.59
2019-11-14,545105.59
2019-11-15,545063.25
2019-11-18,545266.43
2019-11-19,545509.01
2019-11-20,544830.37
2019-11-21,544507.12
2019-11-22,544924.19
2019-11-25,546366.69
2019-11-26,546539.0
2019-11-27,546868.51
2019-11-29,546680.41
2019-12-02,546049.5
2019-12-03,545289.01
2019-12-04,546234.67
2019-12-05,546442.64
